,type,start,end,text,label,name
17016,text,13468,14668,"Just from the steps of
 mourning, right? Acceptance, denial. Or I don't even know them in order,
 but for a whole long time, it was just denial and then acceptance and now
 really just flourishing into it.
      
      
 Isabel: And mourning, mourning your life in the US or?
      
      
 Ana: Mourning, I think more than anything, the loss of familiarity. I don't
 really remember my childhood to be honest. When I grew up here, I remember
 my grandparents and that's about it. So also adapting here in that sense,
 was really weird. People going up to you and going, ""Oh, I remember when
 you were so small."" You would think that someone would appreciate that. You
 would think that, ""Hey, that's cute."" And for me, because of the attitude
 that I had, for me it was just like, it was annoying. And it was like,
 ""You're a stranger to me. Why are you telling me about you knowing me, you
 don't know me."" So, again, it was just really negative despite having
 people going to me and talking to me about my parents or talking to me
 about what they remember about my childhood. For me, it was not a welcome
 thing. So, it was, yeah. So, it was a mourning of the loss of familiarity.
      
      
","Return to Mexico, Feelings, Sadness,  loss, Return to Mexico, Challenges, Mental Health",Ana
17017,text,11535,12561,"What do you think it was like being away from your family, being in a
 new place? Just all of those things?
      
      
 Ana: I don't know. Here, I've met people who, immigrants. It's weird
 because in New York, I don't remember anyone, but here I've met a whole
 bunch of people and I think everyone has their own experience and I would
 compare it to, well, maybe not compare it. It's just, I feel that the fact
 that I didn't want to be here at first really affected the adapting into
 the culture because, essentially, Mexico, long-term again, has been
 wonderful. It's just, there is a lot of beauty, there's a lot of kindness,
 if you know where to look, or even if not, but just, there is a lot of
 good, but it took me a really long time to see it. It took me years to
 acknowledge that I was in a place that I could enjoy being in. So the first
 year adapting was just harsh. The second year onward after knowing, ""You
 know what, if you're going to be here, you might as well do something with
 your life,"" I said.","Return to Mexico, Feelings, Sadness, Hope",Ana
17018,text,12378,13304,"So the first
 year adapting was just harsh. The second year onward after knowing, ""You
 know what, if you're going to be here, you might as well do something with
 your life,"" I said. That's when I started to look for a job, I started to
 make friends, but I honestly refused to speak Spanish for the first four
 years of being in Mexico.
      
      
 Isabel: Wow.
      
      
 Ana: So a lot of people sometimes, for example, my Spanish has gotten much
 better, but when I meet new people now, one of the first question tends to
 be, ""How long have you been in Mexico?"" ""I've been here 10 years."" And
 they're surprised to why my Spanish is still... It's like, ""We can still
 tell you have an accent."" Or when I get really nervous, my Spanish tends to
 fuck up. And they're just like, ""But you've been here 10 years."" And it's
 kind of like, ""Yeah. Speaking Spanish, I've only done it for about six
 years.""
      
      
","Return to Mexico, Challenges, Language",Ana
17019,text,10763,11329,"Ana: Integrating into Mexican society at first for me was inexistent in a
 way. To be honest, for me, my experience was just very negative. I didn't
 want to be here. So the whole first year of my stay, one was focusing on my
 health. That's all I basically did for a whole year. Two was basically just
 cry every single day. And three was question when I was going to go back.
 It wasn't a matter of “I'm going to stay in Mexico.” It wasn't until it
 was. So, it was hard, but... And the long term or in the long run, it's
 actually been pretty good.
      
      
","Return to Mexico, Challenges, Mental Health",Ana
17020,text,6761,10117,"Isabel: So then going from that, said your family moved, where did you move
 to?
      
      
 Ana: North Carolina.
      
      
 Isabel: North Carolina. And then how did you end up back in Mexico from
 there?
      
      
 Ana: Well, I got really sick. I got really depressed when we moved to North
 Carolina and to this day, I'm not a hundred percent sure if that's what
 triggered it, it's more than likely because it's the only thing I attribute
 to my sickness. I started hemorrhaging. I started to bleed out and it got
 to a point where it got really, really bad. I was hospitalized about four
 times. And yeah, it just got really, really bad to a point where I just
 didn't want to be hospitalized anymore. And so I told my parents that I
 refused to get hospitalized and my parents said, ""Well, we bought you a
 ticket to Mexico, so.""
      
      
 Isabel: So your parents got you a ticket to Mexico so that you could
 receive help here?
      
      
 Ana: Yes. In Mexico, I have an uncle who's a doctor. So while I was in and
 out of the hospital and I wasn't getting any better and I wasn't getting
 any treatment, except blood transfusions and such, my mom sent my medical
 records to my uncle. Don't really know what the discussion was there, I
 just knew that she sent him my papers. And from what I know, my uncle told
 my mom, ""You're either going to let her die there or you're going to send
 her so that I can help her."" So my parents were like, ""Okay."" And they just
 sat me down. They told me that I had to go get my passport because I was
 coming to Mexico.
      
      
 Isabel: And was it difficult receiving healthcare in the States with your
 undocumented status?
      
      
 Ana: Definitely. I wouldn't say that people are harsh. I think that there's
 a little bit of human in everyone, but it's definitely not the same when
 you have papers. In terms of care, it's kind of... I don't know how to
 explain it but just, when you're in the hospital, people will make sure
 that your vitals are normal, or your vitals are stable. I think that's the
 word. But other than that, it was hell trying to get attention. It was my
 mom trying to ask, “What's wrong with her? What can they do?” Doctors just
 going, ""She just needs birth control. Put her on birth control and that's
 it."" Me going on birth control and nothing, not helping. And my mom just
 kind of desperate I would say, trying to get answers, falling again in the
 hospital, getting more blood transfusion. It was basically just base work.
 It wasn't someone actually asking you or checking to see if everything was
 okay, it was mostly of, ""What's going on with you right now?"" ""I'm bleeding
 out."" And doctors going, ""Are you having an abortion? Are you…""—A
 miscarriage, sorry, here it's abortion—and it was just hard at that time
 because there was a lot of negligence also. For example, at the time I was
 still a virgin. And despite saying that I was not pregnant at all, there
 was no possible way, the doctors still examined me. And you know not being
 able to do anything legal for it because you couldn't, you're illegal. You
 can't sue the doctor for malpractice because you're not even supposed to be
 there. So it's always a lose-lose situation. So yeah, I would not say that
 it's comfortable being undocumented and needing healthcare.
      
      
","Illness, Healthcare, Documents",Ana
17021,text,3836,4706,"Isabel: Yeah. That makes sense. And a lot of people mention fear of driving
 because if they they drive without a license, but probably weren't as much
 in New York or...
      
      
 Ana: No, or at least from... I don't remember how old I was, but my dad did
 get a car. And so he would try to teach us to drive, my sisters and myself.
 I don't recall it being an issue, trying to get a driver's license. I think
 as I got older, I realized that it could have been a conflict, but I think
 that he always looked into what state would be giving the driving...
 Because I didn't know until I was older that only certain states provide
 that. And so he would find it and he would go for it. But living in a city
 like New York, it wasn't a necessity, having a car to move around and such,
 it was more of what my dad wanted in life. So that's what he got.
      
      
","Location, New York, Documents, Driver’s license",Ana
17022,text,3203,3835,"Were you
 frightened then of US authorities or the police in that sense or not.
      
      
 Ana: Not really, but I think it's also because I didn't really…I wasn't one
 to get into trouble. I wasn't one who was looking to commit a crime or
 cause that kind of conflict or attention. I think it was a bigger deal for
 my parents. I do remember them saying that we had to behave properly, or we
 had to take care of how we were behaving to avoid the cops or to avoid the
 police. But it wasn't something that I would say, I think, I would be
 intimidated of their figure, but more on my parents’ account than my own.
      
      
","Immigration status, Being secretive, Homelife, Parents/step-parents, Police",Ana
17023,text,839,1807,"Isabel: And do you remember any early memories or what was some of your
 first experiences in the United States and even those surprised you.
      
      
 Ana: I recall the school, the bilingual school, we were only there a year,
 I have an older sister, my older sister and I. And then we were moved to
 the elementary school where we finished our studies. I remember my
 childhood in terms of like school and friends and such, but the first
 memories of arriving there, I don't recall.
      
      
 Isabel: Can you tell me about then your childhood, both your schools and
 your friends?
      
      
 Ana: Yeah. I don't remember much about my bilingual school. I just remember
 that we were there a year, then in the other school where we finished. I
 remember the school itself, the physical-ness of it, the weather. I
 remember that I was a huge nerd. [Laughs]. I just focused on reading and
 doing my schoolwork and finishing school and, yeah.
      
      
","School, School, School, Working hard, getting good grades, Working hard, getting good grades, Arriving in the United States, First impressions",Ana
17024,text,1808,2156,"Isabel: Do you have any teachers that stood out to you?
      
      
 Ana: Yeah, my fifth-grade teacher, Mr. Ogami, really, really great in
 teaching Math and such and books. And I remember my mom liked him also,
 because of the program of the school, getting work done and memorizing
 stuff. So yeah, he would definitely stand out.
      
      
","School, School, Teachers",Ana
17025,text,4,10,Isabel,PERSON,Daniel
17026,text,89,91,US,GPE,Daniel
17027,text,100,103,Dan,PERSON,Daniel
17028,text,111,126,three years old,DATE,Daniel
17029,text,135,141,Isabel,PERSON,Daniel
17030,text,143,158,Three years old,DATE,Daniel
17031,text,207,210,Dan,PERSON,Daniel
17032,text,243,249,Isabel,PERSON,Daniel
17033,text,307,310,Dan,PERSON,Daniel
17034,text,369,375,Isabel,PERSON,Daniel
17035,text,400,402,US,GPE,Daniel
17036,text,407,418,three years,DATE,Daniel
17037,text,444,450,Mexico,GPE,Daniel
17038,text,473,479,Mexico,GPE,Daniel
17039,text,484,490,second,ORDINAL,Daniel
17040,text,504,507,Dan,PERSON,Daniel
17041,text,513,528,about two years,DATE,Daniel
17042,text,530,541,three years,DATE,Daniel
17043,text,550,556,Isabel,PERSON,Daniel
17044,text,558,567,Two years,DATE,Daniel
17045,text,569,580,three years,DATE,Daniel
17046,text,609,621,six or seven,DATE,Daniel
17047,text,630,633,Dan,PERSON,Daniel
17048,text,649,655,Isabel,PERSON,Daniel
17049,text,670,676,second,ORDINAL,Daniel
17050,text,689,691,US,GPE,Daniel
17051,text,729,731,US,GPE,Daniel
17052,text,756,759,Dan,PERSON,Daniel
17053,text,870,875,fifth,ORDINAL,Daniel
17054,text,984,990,Isabel,PERSON,Daniel
17055,text,1086,1089,Dan,PERSON,Daniel
17056,text,1263,1270,English,LANGUAGE,Daniel
17057,text,1421,1427,Isabel,PERSON,Daniel
17058,text,1518,1521,Dan,PERSON,Daniel
17059,text,1574,1581,English,LANGUAGE,Daniel
17060,text,1587,1593,Second,ORDINAL,Daniel
17061,text,1721,1727,Isabel,PERSON,Daniel
17062,text,1797,1800,Dan,PERSON,Daniel
17063,text,1813,1819,Isabel,PERSON,Daniel
17064,text,1846,1853,English,LANGUAGE,Daniel
17065,text,1868,1871,Dan,PERSON,Daniel
17066,text,2036,2044,Hispanic,NORP,Daniel
17067,text,2110,2117,English,LANGUAGE,Daniel
17068,text,2151,2157,Isabel,PERSON,Daniel
17069,text,2299,2306,Spanish,LANGUAGE,Daniel
17070,text,2315,2318,Dan,PERSON,Daniel
17071,text,2363,2371,Hispanic,NORP,Daniel
17072,text,2548,2554,Isabel,PERSON,Daniel
17073,text,2646,2649,Dan,PERSON,Daniel
17074,text,2697,2702,fifth,ORDINAL,Daniel
17075,text,2727,2733,eighth,ORDINAL,Daniel
17076,text,2735,2740,ninth,ORDINAL,Daniel
17077,text,2742,2745,ten,DATE,Daniel
17078,text,2747,2753,eleven,DATE,Daniel
17079,text,2759,2765,twelve,DATE,Daniel
17080,text,2774,2780,Isabel,PERSON,Daniel
17081,text,2886,2889,Dan,PERSON,Daniel
17082,text,2950,2956,Isabel,PERSON,Daniel
17083,text,2977,2980,Dan,PERSON,Daniel
17084,text,3272,3278,Isabel,PERSON,Daniel
17085,text,3312,3314,US,GPE,Daniel
17086,text,3391,3393,US,GPE,Daniel
17087,text,3425,3428,Dan,PERSON,Daniel
17088,text,3804,3807,one,CARDINAL,Daniel
17089,text,3880,3886,Isabel,PERSON,Daniel
17090,text,3953,3956,Dan,PERSON,Daniel
17091,text,4005,4011,Isabel,PERSON,Daniel
17092,text,4069,4072,Dan,PERSON,Daniel
17093,text,4094,4100,Isabel,PERSON,Daniel
17094,text,4176,4179,Dan,PERSON,Daniel
17095,text,4194,4202,Hispanic,NORP,Daniel
17096,text,4525,4531,Isabel,PERSON,Daniel
17097,text,4672,4674,US,GPE,Daniel
17098,text,4698,4701,Dan,PERSON,Daniel
17099,text,5042,5048,Isabel,PERSON,Daniel
17100,text,5174,5177,Dan,PERSON,Daniel
17101,text,5314,5322,American,NORP,Daniel
17102,text,5741,5747,Isabel,PERSON,Daniel
17103,text,5984,5990,Mexico,GPE,Daniel
17104,text,6045,6052,Mexican,NORP,Daniel
17105,text,6069,6072,Dan,PERSON,Daniel
17106,text,6088,6094,Isabel,PERSON,Daniel
17107,text,6106,6108,US,GPE,Daniel
17108,text,6200,6202,US,GPE,Daniel
17109,text,6300,6306,Mexico,GPE,Daniel
17110,text,6372,6375,Dan,PERSON,Daniel
17111,text,6441,6445,2009,DATE,Daniel
17112,text,6660,6668,American,NORP,Daniel
17113,text,6836,6844,American,NORP,Daniel
17114,text,6892,6898,Dallas,GPE,Daniel
17115,text,6903,6908,Texas,GPE,Daniel
17116,text,6942,6950,Parkland,FAC,Daniel
17117,text,7309,7315,Isabel,PERSON,Daniel
17118,text,7523,7526,Dan,PERSON,Daniel
17119,text,7856,7862,Mexico,GPE,Daniel
17120,text,7896,7903,English,LANGUAGE,Daniel
17121,text,8357,8363,Isabel,PERSON,Daniel
17122,text,8496,8498,US,GPE,Daniel
17123,text,8665,8668,Dan,PERSON,Daniel
17124,text,8795,8805,Home Depot,ORG,Daniel
17125,text,8943,8955,about a year,DATE,Daniel
17126,text,9291,9295,1.50,MONEY,Daniel
17127,text,9924,9928,2.50,MONEY,Daniel
17128,text,10127,10131,1.00,MONEY,Daniel
17129,text,10156,10160,1.50,MONEY,Daniel
17130,text,10165,10169,1.15,MONEY,Daniel
17131,text,10634,10647,Allstate Farm,ORG,Daniel
17132,text,10747,10753,Isabel,PERSON,Daniel
17133,text,10862,10870,American,NORP,Daniel
17134,text,10886,10889,Dan,PERSON,Daniel
17135,text,10921,10927,Isabel,PERSON,Daniel
17136,text,11079,11081,US,GPE,Daniel
17137,text,11089,11095,Mexico,GPE,Daniel
17138,text,11156,11163,America,GPE,Daniel
17139,text,11232,11235,Dan,PERSON,Daniel
17140,text,11697,11704,morning,TIME,Daniel
17141,text,11843,11849,States,GPE,Daniel
17142,text,12112,12118,Isabel,PERSON,Daniel
17143,text,12461,12464,Dan,PERSON,Daniel
17144,text,12976,12983,10 days,DATE,Daniel
17145,text,13017,13030,only weekends,DATE,Daniel
17146,text,13082,13090,weekends,DATE,Daniel
17147,text,13129,13134,night,TIME,Daniel
17148,text,13166,13172,Monday,DATE,Daniel
17149,text,13173,13193,12:01 in the morning,TIME,Daniel
17150,text,13211,13220,four days,DATE,Daniel
17151,text,13459,13480,about twelve midnight,TIME,Daniel
17152,text,13515,13522,Cabrero,PERSON,Daniel
17153,text,13868,13874,Isabel,PERSON,Daniel
17154,text,13917,13920,Dan,PERSON,Daniel
17155,text,14050,14056,Isabel,PERSON,Daniel
